popularity,name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
57,Bowlly Goes Dancing Drunk into the Future,spotify:track:2MIYcQ9FnuNH6JzIQHi2eG,0.707,0.339,3,-14.17,0,0.0546,0.749,0.000335,0.0913,0.294,79.374,audio_features,2MIYcQ9FnuNH6JzIQHi2eG,spotify:track:2MIYcQ9FnuNH6JzIQHi2eG,https://api.spotify.com/v1/tracks/2MIYcQ9FnuNH6JzIQHi2eG,https://api.spotify.com/v1/audio-analysis/2MIYcQ9FnuNH6JzIQHi2eG,160584,4
54,Stranger To Yourself,spotify:track:6Db3RiSI7xk3Dxd1N72U5a,0.49,0.409,7,-10.732,1,0.0401,0.957,0.59,0.238,0.151,164.33,audio_features,6Db3RiSI7xk3Dxd1N72U5a,spotify:track:6Db3RiSI7xk3Dxd1N72U5a,https://api.spotify.com/v1/tracks/6Db3RiSI7xk3Dxd1N72U5a,https://api.spotify.com/v1/audio-analysis/6Db3RiSI7xk3Dxd1N72U5a,135719,4
54,Only She Knows,spotify:track:2AXd4r3Y00PjjNxceN3mZm,0.526,0.437,2,-8.084,0,0.0248,0.923,0.839,0.111,0.455,82.106,audio_features,2AXd4r3Y00PjjNxceN3mZm,spotify:track:2AXd4r3Y00PjjNxceN3mZm,https://api.spotify.com/v1/tracks/2AXd4r3Y00PjjNxceN3mZm,https://api.spotify.com/v1/audio-analysis/2AXd4r3Y00PjjNxceN3mZm,178368,4
51,"A Long Slow Little Wave / Citizen, an Activity",spotify:track:1JXKFpPX0110RiynSWh0vT,0.577,0.448,11,-9.709,0,0.0273,0.508,0.954,0.171,0.248,79.391,audio_features,1JXKFpPX0110RiynSWh0vT,spotify:track:1JXKFpPX0110RiynSWh0vT,https://api.spotify.com/v1/tracks/1JXKFpPX0110RiynSWh0vT,https://api.spotify.com/v1/audio-analysis/1JXKFpPX0110RiynSWh0vT,153256,4
48,If I Am Only My Thoughts,spotify:track:6N7nnLe36PK6vhvuOrk6JD,0.486,0.543,10,-5.826,1,0.0317,0.691,4.56E-05,0.221,0.509,189.534,audio_features,6N7nnLe36PK6vhvuOrk6JD,spotify:track:6N7nnLe36PK6vhvuOrk6JD,https://api.spotify.com/v1/tracks/6N7nnLe36PK6vhvuOrk6JD,https://api.spotify.com/v1/audio-analysis/6N7nnLe36PK6vhvuOrk6JD,173488,4
48,The Not Real Lake,spotify:track:47Crl3BP6YFeC4Y3EjpUYi,0.498,0.695,8,-7.786,1,0.0744,0.604,0.465,0.0596,0.335,84.759,audio_features,47Crl3BP6YFeC4Y3EjpUYi,spotify:track:47Crl3BP6YFeC4Y3EjpUYi,https://api.spotify.com/v1/tracks/47Crl3BP6YFeC4Y3EjpUYi,https://api.spotify.com/v1/audio-analysis/47Crl3BP6YFeC4Y3EjpUYi,186060,4
47,Nihilist Kite Flyer,spotify:track:0WgwG41CeaJt21sCUHiSIy,0.603,0.621,4,-7.761,1,0.0295,0.863,0.8,0.0964,0.662,80.17,audio_features,0WgwG41CeaJt21sCUHiSIy,spotify:track:0WgwG41CeaJt21sCUHiSIy,https://api.spotify.com/v1/tracks/0WgwG41CeaJt21sCUHiSIy,https://api.spotify.com/v1/audio-analysis/0WgwG41CeaJt21sCUHiSIy,182879,4
62,Miss Belladonna,spotify:track:3h4Xrayt7oyzdXWe6u14oK,0.617,0.722,11,-6.684,0,0.0847,0.0106,0.109,0.0784,0.635,118.998,audio_features,3h4Xrayt7oyzdXWe6u14oK,spotify:track:3h4Xrayt7oyzdXWe6u14oK,https://api.spotify.com/v1/tracks/3h4Xrayt7oyzdXWe6u14oK,https://api.spotify.com/v1/audio-analysis/3h4Xrayt7oyzdXWe6u14oK,184653,4
62,Mine,spotify:track:18uOcUO5mNEYHHigeXPgQM,0.69,0.734,1,-6.377,1,0.0316,0.0933,0.00531,0.137,0.459,124.033,audio_features,18uOcUO5mNEYHHigeXPgQM,spotify:track:18uOcUO5mNEYHHigeXPgQM,https://api.spotify.com/v1/tracks/18uOcUO5mNEYHHigeXPgQM,https://api.spotify.com/v1/audio-analysis/18uOcUO5mNEYHHigeXPgQM,159013,4
58,Out Of Time,spotify:track:7tlJGdzYF0qXmeyeqSA7dP,0.688,0.808,1,-4.362,0,0.0328,0.00984,0.000801,0.275,0.514,117.944,audio_features,7tlJGdzYF0qXmeyeqSA7dP,spotify:track:7tlJGdzYF0qXmeyeqSA7dP,https://api.spotify.com/v1/tracks/7tlJGdzYF0qXmeyeqSA7dP,https://api.spotify.com/v1/audio-analysis/7tlJGdzYF0qXmeyeqSA7dP,190835,4
55,Daddy AF,spotify:track:5Pj9iXYfe607U62YwSF5rC,0.713,0.757,1,-5.248,1,0.0728,0.00238,0,0.233,0.316,134.993,audio_features,5Pj9iXYfe607U62YwSF5rC,spotify:track:5Pj9iXYfe607U62YwSF5rC,https://api.spotify.com/v1/tracks/5Pj9iXYfe607U62YwSF5rC,https://api.spotify.com/v1/audio-analysis/5Pj9iXYfe607U62YwSF5rC,151867,4
53,Hello Kitty,spotify:track:2EZHO9OoxZoaBs669GtWZv,0.725,0.641,0,-4.411,1,0.0639,0.192,8.69E-06,0.338,0.591,130.973,audio_features,2EZHO9OoxZoaBs669GtWZv,spotify:track:2EZHO9OoxZoaBs669GtWZv,https://api.spotify.com/v1/tracks/2EZHO9OoxZoaBs669GtWZv,https://api.spotify.com/v1/audio-analysis/2EZHO9OoxZoaBs669GtWZv,179542,4
51,Butterflies...,spotify:track:4tlU5pwlM8ZnVofZqLxleM,0.713,0.611,11,-8.486,0,0.0454,0.00747,0.652,0.171,0.435,124.09,audio_features,4tlU5pwlM8ZnVofZqLxleM,spotify:track:4tlU5pwlM8ZnVofZqLxleM,https://api.spotify.com/v1/tracks/4tlU5pwlM8ZnVofZqLxleM,https://api.spotify.com/v1/audio-analysis/4tlU5pwlM8ZnVofZqLxleM,108922,4
50,BFF,spotify:track:0G7ociNk1wIbXcU6uXtWPi,0.514,0.43,8,-12.024,1,0.0694,0.00056,0.00275,0.156,0.244,143.949,audio_features,0G7ociNk1wIbXcU6uXtWPi,spotify:track:0G7ociNk1wIbXcU6uXtWPi,https://api.spotify.com/v1/tracks/0G7ociNk1wIbXcU6uXtWPi,https://api.spotify.com/v1/audio-analysis/0G7ociNk1wIbXcU6uXtWPi,215729,4
46,Troubled Paradise,spotify:track:30qNNWs5kUgcviZxOrQRTo,0.558,0.859,6,-2.988,1,0.0387,0.00731,0.000907,0.182,0.398,118.037,audio_features,30qNNWs5kUgcviZxOrQRTo,spotify:track:30qNNWs5kUgcviZxOrQRTo,https://api.spotify.com/v1/tracks/30qNNWs5kUgcviZxOrQRTo,https://api.spotify.com/v1/audio-analysis/30qNNWs5kUgcviZxOrQRTo,241632,4
43,HATEFUCK,spotify:track:0chjcPcuTvGS7ujrx0zvT5,0.707,0.703,1,-5.786,1,0.243,0.00284,0.00232,0.0727,0.576,139.991,audio_features,0chjcPcuTvGS7ujrx0zvT5,spotify:track:0chjcPcuTvGS7ujrx0zvT5,https://api.spotify.com/v1/tracks/0chjcPcuTvGS7ujrx0zvT5,https://api.spotify.com/v1/audio-analysis/0chjcPcuTvGS7ujrx0zvT5,196880,4
47,Stupid Boy (feat. Big Freedia),spotify:track:56P7blUafQK9P8LKda9Y6P,0.804,0.762,11,-3.56,1,0.0731,0.0207,0.0267,0.0955,0.753,126.031,audio_features,56P7blUafQK9P8LKda9Y6P,spotify:track:56P7blUafQK9P8LKda9Y6P,https://api.spotify.com/v1/tracks/56P7blUafQK9P8LKda9Y6P,https://api.spotify.com/v1/audio-analysis/56P7blUafQK9P8LKda9Y6P,232877,4
61,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",spotify:track:6lIRYe72fn1pf7TNqfI0ul,0.818,0.623,9,-5.901,0,0.043,0.201,0,0.112,0.968,120.104,audio_features,6lIRYe72fn1pf7TNqfI0ul,spotify:track:6lIRYe72fn1pf7TNqfI0ul,https://api.spotify.com/v1/tracks/6lIRYe72fn1pf7TNqfI0ul,https://api.spotify.com/v1/audio-analysis/6lIRYe72fn1pf7TNqfI0ul,138000,4
38,Wish You Still Felt This Way,spotify:track:3kKT40bP4osElnRVc2Z3RT,0.775,0.307,7,-14.322,1,0.0416,0.099,0.778,0.0984,0.45,147.651,audio_features,3kKT40bP4osElnRVc2Z3RT,spotify:track:3kKT40bP4osElnRVc2Z3RT,https://api.spotify.com/v1/tracks/3kKT40bP4osElnRVc2Z3RT,https://api.spotify.com/v1/audio-analysis/3kKT40bP4osElnRVc2Z3RT,146553,4
43,mutt,spotify:track:44Q2fSohgPmMQsNm0sec1P,0.664,0.804,9,-5.086,1,0.036,0.061,0.0306,0.114,0.58,115.022,audio_features,44Q2fSohgPmMQsNm0sec1P,spotify:track:44Q2fSohgPmMQsNm0sec1P,https://api.spotify.com/v1/tracks/44Q2fSohgPmMQsNm0sec1P,https://api.spotify.com/v1/audio-analysis/44Q2fSohgPmMQsNm0sec1P,169330,4
42,Don't Be Scared,spotify:track:4b3nqqNUCoRRq03NE1nQL4,0.717,0.262,11,-8.721,1,0.0442,0.774,0.000163,0.102,0.219,119.998,audio_features,4b3nqqNUCoRRq03NE1nQL4,spotify:track:4b3nqqNUCoRRq03NE1nQL4,https://api.spotify.com/v1/tracks/4b3nqqNUCoRRq03NE1nQL4,https://api.spotify.com/v1/audio-analysis/4b3nqqNUCoRRq03NE1nQL4,184000,4
40,"Sincerely, Yours",spotify:track:3B71bxkUHcExrVeXcQoRFg,0.636,0.437,7,-10.76,0,0.251,0.908,0.00689,0.274,0.3,80.69,audio_features,3B71bxkUHcExrVeXcQoRFg,spotify:track:3B71bxkUHcExrVeXcQoRFg,https://api.spotify.com/v1/tracks/3B71bxkUHcExrVeXcQoRFg,https://api.spotify.com/v1/audio-analysis/3B71bxkUHcExrVeXcQoRFg,152701,4
39,Something About You,spotify:track:3h6gaQYkoaBgRUFpwvFIiS,0.816,0.338,4,-11.03,0,0.0351,0.723,0.338,0.113,0.522,120.074,audio_features,3h6gaQYkoaBgRUFpwvFIiS,spotify:track:3h6gaQYkoaBgRUFpwvFIiS,https://api.spotify.com/v1/tracks/3h6gaQYkoaBgRUFpwvFIiS,https://api.spotify.com/v1/audio-analysis/3h6gaQYkoaBgRUFpwvFIiS,220000,4
37,collar,spotify:track:1WsRqH46LpjlRZwZIbkvXA,0.773,0.533,4,-7.315,0,0.0538,0.531,0.0596,0.104,0.292,101.986,audio_features,1WsRqH46LpjlRZwZIbkvXA,spotify:track:1WsRqH46LpjlRZwZIbkvXA,https://api.spotify.com/v1/tracks/1WsRqH46LpjlRZwZIbkvXA,https://api.spotify.com/v1/audio-analysis/1WsRqH46LpjlRZwZIbkvXA,160243,4
32,star,spotify:track:0OeWNkfTq9ILsdRhmMUQb9,0.712,0.78,8,-8.433,0,0.195,0.208,0.0412,0.161,0.637,145.011,audio_features,0OeWNkfTq9ILsdRhmMUQb9,spotify:track:0OeWNkfTq9ILsdRhmMUQb9,https://api.spotify.com/v1/tracks/0OeWNkfTq9ILsdRhmMUQb9,https://api.spotify.com/v1/audio-analysis/0OeWNkfTq9ILsdRhmMUQb9,119660,4
35,come ovr,spotify:track:01PN1v5FRjaIZsjzK0c6DV,0.955,0.413,0,-8.853,1,0.201,0.433,4.02E-05,0.0783,0.357,113.056,audio_features,01PN1v5FRjaIZsjzK0c6DV,spotify:track:01PN1v5FRjaIZsjzK0c6DV,https://api.spotify.com/v1/tracks/01PN1v5FRjaIZsjzK0c6DV,https://api.spotify.com/v1/audio-analysis/01PN1v5FRjaIZsjzK0c6DV,155044,4
35,Topo (feat. sophie meiers & carpetgarden),spotify:track:72eDYd0kbnCnnb8qRxTWCh,0.857,0.596,0,-7.466,1,0.036,0.797,0.0384,0.111,0.428,106.983,audio_features,72eDYd0kbnCnnb8qRxTWCh,spotify:track:72eDYd0kbnCnnb8qRxTWCh,https://api.spotify.com/v1/tracks/72eDYd0kbnCnnb8qRxTWCh,https://api.spotify.com/v1/audio-analysis/72eDYd0kbnCnnb8qRxTWCh,188664,4
83,Unholy (feat. Kim Petras),spotify:track:0NZPBYD5qbEWRs3PrGiRkT,0.712,0.463,2,-7.399,1,0.0797,0.011,2.96E-06,0.301,0.206,131.199,audio_features,0NZPBYD5qbEWRs3PrGiRkT,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,https://api.spotify.com/v1/tracks/0NZPBYD5qbEWRs3PrGiRkT,https://api.spotify.com/v1/audio-analysis/0NZPBYD5qbEWRs3PrGiRkT,156943,4
67,Alone (with Nicki Minaj),spotify:track:4sYzLqXJ5PYWiLUcjUrz3i,0.687,0.523,3,-6.702,0,0.0412,0.0776,0,0.134,0.148,136.993,audio_features,4sYzLqXJ5PYWiLUcjUrz3i,spotify:track:4sYzLqXJ5PYWiLUcjUrz3i,https://api.spotify.com/v1/tracks/4sYzLqXJ5PYWiLUcjUrz3i,https://api.spotify.com/v1/audio-analysis/4sYzLqXJ5PYWiLUcjUrz3i,185120,4
71,King of Hearts,spotify:track:0RKR9cd6tqMSJmbNVBQsuS,0.684,0.834,7,-4.57,0,0.0765,0.0154,0.00112,0.178,0.797,132.974,audio_features,0RKR9cd6tqMSJmbNVBQsuS,spotify:track:0RKR9cd6tqMSJmbNVBQsuS,https://api.spotify.com/v1/tracks/0RKR9cd6tqMSJmbNVBQsuS,https://api.spotify.com/v1/audio-analysis/0RKR9cd6tqMSJmbNVBQsuS,171080,4
70,Treat Me Like A Slut,spotify:track:0dlP9SnqQa5k1A9mReybFb,0.914,0.696,11,-4.482,0,0.134,0.00225,7.97E-05,0.0979,0.572,130.028,audio_features,0dlP9SnqQa5k1A9mReybFb,spotify:track:0dlP9SnqQa5k1A9mReybFb,https://api.spotify.com/v1/tracks/0dlP9SnqQa5k1A9mReybFb,https://api.spotify.com/v1/audio-analysis/0dlP9SnqQa5k1A9mReybFb,118154,4
69,Unholy (feat. Kim Petras) - ACRAZE Remix,spotify:track:2Jn3wcH9TSCFMQjlWreTft,0.743,0.893,1,-5.261,1,0.129,0.00284,0.000369,0.113,0.369,130.072,audio_features,2Jn3wcH9TSCFMQjlWreTft,spotify:track:2Jn3wcH9TSCFMQjlWreTft,https://api.spotify.com/v1/tracks/2Jn3wcH9TSCFMQjlWreTft,https://api.spotify.com/v1/audio-analysis/2Jn3wcH9TSCFMQjlWreTft,176500,4
69,Can't Do Better,spotify:track:7t9gDWqX10tbhtriPR1Cnd,0.473,0.655,7,-5.144,1,0.0373,0.069,1.12E-06,0.144,0.295,131.975,audio_features,7t9gDWqX10tbhtriPR1Cnd,spotify:track:7t9gDWqX10tbhtriPR1Cnd,https://api.spotify.com/v1/tracks/7t9gDWqX10tbhtriPR1Cnd,https://api.spotify.com/v1/audio-analysis/7t9gDWqX10tbhtriPR1Cnd,188616,4
69,tqum (feat. Kim Petras) - Remix,spotify:track:4XkGvXQm7GKZDZkQ6CgMDN,0.803,0.62,5,-5.013,0,0.0642,0.131,0,0.128,0.615,131.984,audio_features,4XkGvXQm7GKZDZkQ6CgMDN,spotify:track:4XkGvXQm7GKZDZkQ6CgMDN,https://api.spotify.com/v1/tracks/4XkGvXQm7GKZDZkQ6CgMDN,https://api.spotify.com/v1/audio-analysis/4XkGvXQm7GKZDZkQ6CgMDN,146286,4
68,They Wanna Fuck,spotify:track:27mMvmKRyrsz7i2cfTMgSQ,0.963,0.516,7,-4.001,1,0.293,0.117,0.000125,0.127,0.655,127.995,audio_features,27mMvmKRyrsz7i2cfTMgSQ,spotify:track:27mMvmKRyrsz7i2cfTMgSQ,https://api.spotify.com/v1/tracks/27mMvmKRyrsz7i2cfTMgSQ,https://api.spotify.com/v1/audio-analysis/27mMvmKRyrsz7i2cfTMgSQ,150000,4
53,Unholy (feat. Kim Petras) - Disclosure Remix,spotify:track:4y5CHkxTCrgi5coGEAMfMc,0.742,0.778,1,-6.762,1,0.0505,0.00495,0.00754,0.343,0.171,128.014,audio_features,4y5CHkxTCrgi5coGEAMfMc,spotify:track:4y5CHkxTCrgi5coGEAMfMc,https://api.spotify.com/v1/tracks/4y5CHkxTCrgi5coGEAMfMc,https://api.spotify.com/v1/audio-analysis/4y5CHkxTCrgi5coGEAMfMc,234411,4
66,XXX,spotify:track:3QcWzAQvI41KYheHtvsNoT,0.848,0.536,0,-4.415,1,0.105,0.000235,0.015,0.44,0.624,111.964,audio_features,3QcWzAQvI41KYheHtvsNoT,spotify:track:3QcWzAQvI41KYheHtvsNoT,https://api.spotify.com/v1/tracks/3QcWzAQvI41KYheHtvsNoT,https://api.spotify.com/v1/audio-analysis/3QcWzAQvI41KYheHtvsNoT,124286,4
69,So Hot You're Hurting My Feelings,spotify:track:5B6Kjha6RRIMWGN7zGsAaT,0.795,0.576,6,-4.971,1,0.0289,0.0787,1.01E-05,0.121,0.847,111.975,audio_features,5B6Kjha6RRIMWGN7zGsAaT,spotify:track:5B6Kjha6RRIMWGN7zGsAaT,https://api.spotify.com/v1/tracks/5B6Kjha6RRIMWGN7zGsAaT,https://api.spotify.com/v1/audio-analysis/5B6Kjha6RRIMWGN7zGsAaT,183861,4
63,Bunny Is A Rider,spotify:track:40tRJ8bMkIkXh8vhHKQsoX,0.796,0.663,6,-7.311,0,0.0494,0.0732,0.00135,0.185,0.426,110.009,audio_features,40tRJ8bMkIkXh8vhHKQsoX,spotify:track:40tRJ8bMkIkXh8vhHKQsoX,https://api.spotify.com/v1/tracks/40tRJ8bMkIkXh8vhHKQsoX,https://api.spotify.com/v1/audio-analysis/40tRJ8bMkIkXh8vhHKQsoX,193957,4
63,Welcome To My Island,spotify:track:4bp2wYweUPvsBrQfntdYcr,0.692,0.627,9,-6.104,1,0.0564,0.0836,9.38E-05,0.198,0.36,118,audio_features,4bp2wYweUPvsBrQfntdYcr,spotify:track:4bp2wYweUPvsBrQfntdYcr,https://api.spotify.com/v1/tracks/4bp2wYweUPvsBrQfntdYcr,https://api.spotify.com/v1/audio-analysis/4bp2wYweUPvsBrQfntdYcr,232625,4
62,Sunset,spotify:track:203bhpOhWluOytYjvwQfl7,0.643,0.753,11,-5.397,0,0.0577,0.609,4.00E-05,0.26,0.698,122.016,audio_features,203bhpOhWluOytYjvwQfl7,spotify:track:203bhpOhWluOytYjvwQfl7,https://api.spotify.com/v1/tracks/203bhpOhWluOytYjvwQfl7,https://api.spotify.com/v1/audio-analysis/203bhpOhWluOytYjvwQfl7,162043,4
61,Fly To You (feat. Grimes and Dido),spotify:track:0RVn3A5FHQ8OgiIxuRkepW,0.466,0.436,8,-11.303,1,0.0392,0.114,0.000376,0.0693,0.146,161.036,audio_features,0RVn3A5FHQ8OgiIxuRkepW,spotify:track:0RVn3A5FHQ8OgiIxuRkepW,https://api.spotify.com/v1/tracks/0RVn3A5FHQ8OgiIxuRkepW,https://api.spotify.com/v1/audio-analysis/0RVn3A5FHQ8OgiIxuRkepW,245125,4
56,Welcome To My Island - George Daniel & Charli XCX Remix,spotify:track:2nQeWDP8OA9vFqiCfghot2,0.699,0.702,0,-6.85,1,0.0653,0.0116,0.00233,0.175,0.524,134.391,audio_features,2nQeWDP8OA9vFqiCfghot2,spotify:track:2nQeWDP8OA9vFqiCfghot2,https://api.spotify.com/v1/tracks/2nQeWDP8OA9vFqiCfghot2,https://api.spotify.com/v1/audio-analysis/2nQeWDP8OA9vFqiCfghot2,202495,4
57,New Shapes (feat. Christine and the Queens and Caroline Polachek),spotify:track:1K9yH9EpJsH2kXWX4ozH68,0.735,0.74,0,-4.929,1,0.0552,0.111,0,0.032,0.553,107.061,audio_features,1K9yH9EpJsH2kXWX4ozH68,spotify:track:1K9yH9EpJsH2kXWX4ozH68,https://api.spotify.com/v1/tracks/1K9yH9EpJsH2kXWX4ozH68,https://api.spotify.com/v1/audio-analysis/1K9yH9EpJsH2kXWX4ozH68,200688,4
58,Pretty In Possible,spotify:track:4Q5LWPIKCuV6LRdDeqOYM7,0.706,0.617,1,-9.362,1,0.0392,0.106,0.000415,0.113,0.247,99.995,audio_features,4Q5LWPIKCuV6LRdDeqOYM7,spotify:track:4Q5LWPIKCuV6LRdDeqOYM7,https://api.spotify.com/v1/tracks/4Q5LWPIKCuV6LRdDeqOYM7,https://api.spotify.com/v1/audio-analysis/4Q5LWPIKCuV6LRdDeqOYM7,216375,4
56,Hit Me Where It Hurts,spotify:track:2wcrQZ7ZJolYEfIaPP9yL4,0.732,0.523,4,-6.939,1,0.0314,0.133,0.000103,0.264,0.261,116.961,audio_features,2wcrQZ7ZJolYEfIaPP9yL4,spotify:track:2wcrQZ7ZJolYEfIaPP9yL4,https://api.spotify.com/v1/tracks/2wcrQZ7ZJolYEfIaPP9yL4,https://api.spotify.com/v1/audio-analysis/2wcrQZ7ZJolYEfIaPP9yL4,184132,4
55,Blood And Butter,spotify:track:5KE5Inz4uZKGb2EzETaOEe,0.589,0.682,0,-6.699,1,0.0347,0.229,0.00174,0.0583,0.398,90.027,audio_features,5KE5Inz4uZKGb2EzETaOEe,spotify:track:5KE5Inz4uZKGb2EzETaOEe,https://api.spotify.com/v1/tracks/5KE5Inz4uZKGb2EzETaOEe,https://api.spotify.com/v1/audio-analysis/5KE5Inz4uZKGb2EzETaOEe,267500,4
55,Everything Is Embarrassing,spotify:track:70v5mCvyPRquTyU7qTIU81,0.666,0.786,0,-5.715,1,0.0394,0.0532,0,0.0476,0.6,117.126,audio_features,70v5mCvyPRquTyU7qTIU81,spotify:track:70v5mCvyPRquTyU7qTIU81,https://api.spotify.com/v1/tracks/70v5mCvyPRquTyU7qTIU81,https://api.spotify.com/v1/audio-analysis/70v5mCvyPRquTyU7qTIU81,249907,4
47,You’re Not The One,spotify:track:0Px73m5ACfeYHYsAo9YTfP,0.468,0.966,1,-3.468,0,0.0557,0.00215,0.00276,0.132,0.8,92.002,audio_features,0Px73m5ACfeYHYsAo9YTfP,spotify:track:0Px73m5ACfeYHYsAo9YTfP,https://api.spotify.com/v1/tracks/0Px73m5ACfeYHYsAo9YTfP,https://api.spotify.com/v1/audio-analysis/0Px73m5ACfeYHYsAo9YTfP,235067,4
45,24 Hours,spotify:track:2XPxacir3WoMtJ2pbTd240,0.519,0.874,6,-3.554,0,0.0391,0.031,0,0.276,0.245,108.242,audio_features,2XPxacir3WoMtJ2pbTd240,spotify:track:2XPxacir3WoMtJ2pbTd240,https://api.spotify.com/v1/tracks/2XPxacir3WoMtJ2pbTd240,https://api.spotify.com/v1/audio-analysis/2XPxacir3WoMtJ2pbTd240,244133,4
48,Cross You Out (feat. Sky Ferreira),spotify:track:15IgHEkeO9gSqrKilaEh8b,0.604,0.492,4,-5.207,0,0.0288,0.00749,0,0.11,0.385,121.125,audio_features,15IgHEkeO9gSqrKilaEh8b,spotify:track:15IgHEkeO9gSqrKilaEh8b,https://api.spotify.com/v1/tracks/15IgHEkeO9gSqrKilaEh8b,https://api.spotify.com/v1/audio-analysis/15IgHEkeO9gSqrKilaEh8b,208387,4
48,Lost In My Bedroom,spotify:track:5wiBvOZezmmN6IOZT7dVbt,0.607,0.831,11,-5.195,0,0.0461,9.12E-05,7.14E-06,0.266,0.335,125.037,audio_features,5wiBvOZezmmN6IOZT7dVbt,spotify:track:5wiBvOZezmmN6IOZT7dVbt,https://api.spotify.com/v1/tracks/5wiBvOZezmmN6IOZT7dVbt,https://api.spotify.com/v1/audio-analysis/5wiBvOZezmmN6IOZT7dVbt,194587,4
39,Easy - Music From The Motion Picture Baby Driver,spotify:track:6D9784CzwRHlnIHdtjsBME,0.6,0.274,9,-10.695,0,0.03,0.267,0.0163,0.106,0.246,132.034,audio_features,6D9784CzwRHlnIHdtjsBME,spotify:track:6D9784CzwRHlnIHdtjsBME,https://api.spotify.com/v1/tracks/6D9784CzwRHlnIHdtjsBME,https://api.spotify.com/v1/audio-analysis/6D9784CzwRHlnIHdtjsBME,267573,4
43,I Will,spotify:track:5HEeBCUDho3uQVNu98CvsS,0.329,0.909,7,-3.416,1,0.0381,1.93E-06,0.381,0.352,0.429,151.403,audio_features,5HEeBCUDho3uQVNu98CvsS,spotify:track:5HEeBCUDho3uQVNu98CvsS,https://api.spotify.com/v1/tracks/5HEeBCUDho3uQVNu98CvsS,https://api.spotify.com/v1/audio-analysis/5HEeBCUDho3uQVNu98CvsS,198107,4
41,I Blame Myself,spotify:track:0i62I5HJlzIVu2FALBmBPx,0.692,0.739,1,-4.122,1,0.0374,0.35,0,0.32,0.819,115.014,audio_features,0i62I5HJlzIVu2FALBmBPx,spotify:track:0i62I5HJlzIVu2FALBmBPx,https://api.spotify.com/v1/tracks/0i62I5HJlzIVu2FALBmBPx,https://api.spotify.com/v1/audio-analysis/0i62I5HJlzIVu2FALBmBPx,237040,4
40,Nobody Asked Me (If I Was Okay),spotify:track:0UOQdxiWOMJDAw8AHSslDr,0.477,0.938,2,-4.35,1,0.0816,1.77E-05,0.000718,0.558,0.409,137.981,audio_features,0UOQdxiWOMJDAw8AHSslDr,spotify:track:0UOQdxiWOMJDAw8AHSslDr,https://api.spotify.com/v1/tracks/0UOQdxiWOMJDAw8AHSslDr,https://api.spotify.com/v1/audio-analysis/0UOQdxiWOMJDAw8AHSslDr,245867,4
44,Don’t Forget,spotify:track:0MBupnLliwp226j5RSaPt0,0.368,0.918,5,-4.263,0,0.077,0.00739,0,0.108,0.408,173.976,audio_features,0MBupnLliwp226j5RSaPt0,spotify:track:0MBupnLliwp226j5RSaPt0,https://api.spotify.com/v1/tracks/0MBupnLliwp226j5RSaPt0,https://api.spotify.com/v1/audio-analysis/0MBupnLliwp226j5RSaPt0,228712,4
68,He Could Be the One,spotify:track:07HPV6hzecJmMJwsIX8YVU,0.602,0.894,4,-3.975,1,0.032,0.00154,0,0.433,0.643,125.988,audio_features,07HPV6hzecJmMJwsIX8YVU,spotify:track:07HPV6hzecJmMJwsIX8YVU,https://api.spotify.com/v1/tracks/07HPV6hzecJmMJwsIX8YVU,https://api.spotify.com/v1/audio-analysis/07HPV6hzecJmMJwsIX8YVU,180800,4
67,You'll Always Find Your Way Back Home,spotify:track:12wSL3tGk3MtbDEhfG7xy3,0.577,0.906,8,-3.673,1,0.0583,0.0304,0,0.189,0.692,152.946,audio_features,12wSL3tGk3MtbDEhfG7xy3,spotify:track:12wSL3tGk3MtbDEhfG7xy3,https://api.spotify.com/v1/tracks/12wSL3tGk3MtbDEhfG7xy3,https://api.spotify.com/v1/audio-analysis/12wSL3tGk3MtbDEhfG7xy3,224187,4
65,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",spotify:track:6Z0F3Mqj7tq1CBZo5qMlUg,0.676,0.861,1,-3.645,1,0.0501,0.0512,0,0.0613,0.681,124.031,audio_features,6Z0F3Mqj7tq1CBZo5qMlUg,spotify:track:6Z0F3Mqj7tq1CBZo5qMlUg,https://api.spotify.com/v1/tracks/6Z0F3Mqj7tq1CBZo5qMlUg,https://api.spotify.com/v1/audio-analysis/6Z0F3Mqj7tq1CBZo5qMlUg,174120,3
66,I'll Always Remember You,spotify:track:60c0p6GGnuwdKcQnmuM2zC,0.418,0.721,8,-2.736,1,0.0383,0.0486,0,0.0984,0.233,144.063,audio_features,60c0p6GGnuwdKcQnmuM2zC,spotify:track:60c0p6GGnuwdKcQnmuM2zC,https://api.spotify.com/v1/tracks/60c0p6GGnuwdKcQnmuM2zC,https://api.spotify.com/v1/audio-analysis/60c0p6GGnuwdKcQnmuM2zC,233333,4
